precio_producto,costo_envio,categoria_producto,peso_producto,fotos_producto,ciudad_vendedor,estado_vendedor,estado_cliente,puntuacion_satisfaccion,comentario,dias_entrega,diferencia_estimado_real,mes_compra,anio_compra,dia_semana_compra,hora_compra,estado_orden
75.0,13.08,moveis_decoracao,2600.0,6.0,sao paulo,SP,SP,3,,6.521388888824731,13.938807870261371,12,2017,5,12,delivered
75.0,13.08,moveis_decoracao,2600.0,6.0,sao paulo,SP,SP,3,,6.521388888824731,13.938807870261371,12,2017,5,12,delivered
88.0,26.7,cama_mesa_banho,2650.0,3.0,sorocaba,SP,ES,5,,13.599340277723968,8.019722222350538,3,2018,2,9,delivered
37.9,14.08,moveis_decoracao,400.0,1.0,santa rita do sapucai,MG,MG,5,,8.09451388893649,16.315995370503515,8,2017,1,14,delivered
30.0,52.36,utilidades_domesticas,500.0,3.0,sao paulo,SP,SC,1,,25.28844907414168,-5.993692129850388,3,2018,4,16,delivered
160.0,12.14,market_place,1200.0,3.0,mogi das cruzes,SP,SP,4,,2.0896875001490116,3.127407407388091,8,2018,2,18,delivered
39.9,14.1,beleza_saude,430.0,1.0,sao paulo,SP,RS,5,"fornecedor muito bom ,produto chegou antes da data , recomento ",9.140358796343207,14.0471180556342,1,2018,1,19,delivered
42.9,13.71,esporte_lazer,7550.0,2.0,indaiatuba,SP,SP,3,,7.431435185018927,13.120266203768551,3,2018,5,10,delivered
64.0,13.11,perfumaria,341.0,1.0,presidente prudente,SP,SP,4,"Não dei nota 5 pq não veio na mesma embalagem. Veio embalagem branca proibido pra venda, mas por outro lado o preço estava bom",10.361701388843358,7.233761574141681,8,2018,5,9,delivered
49.9,20.84,informatica_acessorios,2050.0,4.0,sao paulo,SP,MG,5,entregou conforme o combinado,18.130752314813435,5.160046296194196,12,2017,1,17,delivered
330.0,10.47,beleza_saude,400.0,6.0,sao bernardo do campo,SP,SP,5,,3.082395833451301,12.446631944272667,6,2018,1,11,delivered
65.99,11.73,cool_stuff,1200.0,1.0,sao paulo,SP,SP,4,,6.142615740653127,6.177025462966412,8,2017,3,16,delivered
23.9,14.52,informatica_acessorios,200.0,2.0,belo horizonte,MG,SP,1,Não recebi o produto !,22.436481481418014,-0.3802199074998498,4,2017,2,22,delivered
24.99,14.1,telefonia,300.0,6.0,sao paulo,SP,MG,5,Esse parceiro e a lannister.com estão de parabens.,14.214976851828396,17.300740740727633,2,2018,4,11,delivered
55.0,7.78,relogios_presentes,250.0,3.0,sao paulo,SP,SP,5,,5.026562500279397,9.046041666530073,9,2017,4,22,delivered
79.9,14.72,brinquedos,250.0,3.0,vassouras,RJ,RJ,5,"Atendeu às expectativas. Belo jogo de xadrez, com excelente acabamento nas peças e tabuleiro. Tamanho nem grande, nem pequeno, ideal para transportar.",3.8440046291798353,34.31091435207054,6,2018,0,20,delivered
49.9,18.45,perfumaria,350.0,1.0,santa maria,RS,SP,3,,12.093611110933125,13.459143518470228,7,2018,5,10,delivered
48.0,20.8,relogios_presentes,150.0,7.0,sao paulo,SP,SE,1,"Produto com mais de um mês de compra passando o tempo estimado de entrega.
E até agora sem previsão de entrega.",39.61178240738809,-6.5715162036940455,3,2017,5,23,delivered
29.99,50.93,,163.0,,jacarei,SP,PI,5,,15.939097222406417,16.357858796138316,8,2018,6,16,delivered
23.98,7.91,automotivo,250.0,1.0,salto,SP,SP,4,,7.1997106480412185,5.346134259365499,7,2018,3,10,delivered
26.99,15.65,telefonia,100.0,3.0,sao paulo,SP,RS,4,,13.484363425988704,13.398703703656793,3,2017,5,2,delivered
60.0,16.18,pet_shop,850.0,1.0,belo horizonte,MG,SP,4,"Estou usando o produto há uma semana e por hora estou gostando bastante. Veio antes do prazo, satisfez as necessidades do que precisava para o pet, um golden.",9.52395833330229,8.038680555764586,8,2017,1,10,delivered
89.9,18.56,utilidades_domesticas,1400.0,2.0,sao paulo,SP,BA,1,"Infelizmente ainda não foi entregue!

Primeira compra na loja parceira da stark e tive essa surpresa... devemos ficar mais atento a isso!",29.04519675904885,-5.502245370298624,3,2018,5,10,delivered
49.9,17.6,ferramentas_jardim,1650.0,2.0,sao jose do rio preto,SP,RJ,5,,31.97124999994412,-10.77688657399267,2,2018,2,19,delivered
115.0,67.4,papelaria,11500.0,5.0,limeira,SP,ES,5,,12.32486111111939,6.178067129570991,7,2018,3,11,delivered
44.99,12.79,utilidades_domesticas,250.0,1.0,sao paulo,SP,SP,5,,6.034780092537403,13.285312499850988,3,2018,5,16,delivered
79.9,13.58,cama_mesa_banho,1650.0,1.0,piracicaba,SP,SP,5,,4.553969907574356,18.49399305554107,5,2017,5,22,delivered
229.99,14.16,cool_stuff,1625.0,1.0,sao paulo,SP,SP,5,,3.0006018518470228,8.321620370261371,6,2017,0,16,delivered
229.99,14.16,cool_stuff,1625.0,1.0,sao paulo,SP,SP,5,,3.0006018518470228,8.321620370261371,6,2017,0,16,delivered
50.75,7.62,beleza_saude,1110.0,1.0,mogi mirim,SP,SP,5,,4.793194444384426,4.278726852033287,8,2018,5,22,delivered
119.0,12.5,esporte_lazer,1400.0,1.0,guara,SP,SP,1,"Pedi 5 best Whey e recebi apenas 3!
Gostaria de saber como faço para receber os que faltaram?",6.971851852256805,12.38885416649282,9,2017,2,15,delivered
123.0,16.68,esporte_lazer,1147.0,1.0,ribeirao preto,SP,SP,1,"Pedi 5 best Whey e recebi apenas 3!
Gostaria de saber como faço para receber os que faltaram?",6.971851852256805,12.38885416649282,9,2017,2,15,delivered
129.0,12.5,esporte_lazer,1400.0,1.0,ribeirao preto,SP,SP,1,"Pedi 5 best Whey e recebi apenas 3!
Gostaria de saber como faço para receber os que faltaram?",6.971851852256805,12.38885416649282,9,2017,2,15,delivered
119.0,12.5,esporte_lazer,1300.0,1.0,guara,SP,SP,1,"Pedi 5 best Whey e recebi apenas 3!
Gostaria de saber como faço para receber os que faltaram?",6.971851852256805,12.38885416649282,9,2017,2,15,delivered
15.99,14.1,telefonia,250.0,1.0,sao paulo,SP,PR,5,,10.028877315111458,21.419594907201827,6,2017,5,13,delivered
151.74,10.05,beleza_saude,400.0,1.0,sao paulo,SP,SP,1,Pq não entregou,25.479351852089167,-6.406747685279697,4,2017,3,22,delivered
20.3,8.11,,300.0,,limeira,SP,SP,5,,7.822557870298624,6.4100347221829,1,2018,1,18,delivered
104.9,29.99,informatica_acessorios,2200.0,1.0,itatiba,SP,RJ,5,,35.3089583334513,21.019062499981374,3,2018,4,16,delivered
22.35,7.42,eletronicos,250.0,1.0,sao bernardo do campo,SP,SP,1,"Recebi um produto totalmente diferente do que comprei, abri pedido de devolução no site dia 09/08 e ainda estou no aguardo de uma resposta.",6.185046296566725,-0.6895254631526768,8,2018,4,12,delivered
389.9,69.6,utilidades_domesticas,30000.0,10.0,limeira,SP,SP,3,Muito boa! ,11.920613425783813,7.1497685187496245,7,2017,5,22,delivered
15.9,14.52,telefonia,100.0,1.0,sao paulo,SP,MG,1,CONTINUO AGUARDANDO A ENTREGA DO PRODUTO,45.00982638867572,-16.587141203694046,2,2017,1,13,delivered
18.99,7.55,cool_stuff,200.0,1.0,sao paulo,SP,PR,5,,6.340914351865649,20.19991898164153,11,2017,4,11,delivered
18.99,7.55,cool_stuff,200.0,1.0,sao paulo,SP,PR,5,,6.340914351865649,20.19991898164153,11,2017,4,11,delivered
59.9,17.67,ferramentas_jardim,1650.0,2.0,sao jose do rio preto,SP,RJ,5,,9.225532407406718,20.179004629608244,8,2017,0,14,delivered
59.9,17.67,ferramentas_jardim,1650.0,2.0,sao jose do rio preto,SP,RJ,5,,9.225532407406718,20.179004629608244,8,2017,0,14,delivered
200.0,14.42,construcao_ferramentas_seguranca,1200.0,1.0,marilia,SP,SP,5,"Ainda não o instalei, mais parece ser um ótimo produto, recomendo!",4.954826388973743,19.070567129645497,12,2017,6,23,delivered
45.9,12.69,moveis_decoracao,600.0,1.0,ibitinga,SP,SP,1,Produto totalmente diferente do da foto não gostei pois falava que era corta luz plástico super fino,12.785821759607643,14.326516203582287,11,2017,4,21,delivered
8.5,17.63,informatica_acessorios,300.0,1.0,sao paulo,SP,PA,5,foi muito rápido que recebi a encomenda,18.19872685195878,14.203067129477859,10,2017,4,14,delivered
59.9,15.18,bebes,700.0,3.0,sao jose,SC,SP,4,,11.053472222294658,13.095266203861684,9,2017,0,20,delivered
129.99,12.11,cool_stuff,1500.0,2.0,sao paulo,SP,SP,3,,4.123159721959382,7.355312500149012,10,2017,4,12,delivered
59.9,15.3,perfumaria,250.0,1.0,rio de janeiro,RJ,SP,4,,6.961458333302289,11.077500000130385,4,2018,3,23,delivered
13.99,10.96,telefonia,200.0,2.0,sao paulo,SP,SP,4,"Produto entregue antes do prazo, parabéns baratheon!! ",6.883680555503815,16.293009259272367,3,2017,1,19,delivered
59.9,13.08,cama_mesa_banho,2050.0,4.0,poa,SP,SP,5,,5.052939814981073,10.46865740744397,2,2018,2,11,delivered
119.99,39.11,brinquedos,700.0,3.0,descalvado,SP,PE,4,,9.231087963096797,23.11868055537343,7,2018,6,15,delivered
92.9,18.75,eletrodomesticos,350.0,1.0,sorocaba,SP,RJ,4,,11.160150462761521,9.306192129850388,8,2018,5,12,delivered
69.9,17.74,utilidades_domesticas,1038.0,2.0,sao paulo - sp,SP,RS,5,"Entrega no prazo, produto de acordo com o pedido, excelente",13.916527777910233,11.204768518451601,8,2017,4,21,delivered
107.63,18.0,esporte_lazer,925.0,2.0,jaboticabal,SP,RS,5,,24.795358796138316,9.325520833488554,12,2017,4,21,delivered
49.95,12.79,cama_mesa_banho,350.0,2.0,ibitinga,SP,SP,5,"tudo muito bom, entregou antes do prazo.",8.166435184888542,13.091319444589317,3,2018,4,17,delivered
119.49,15.59,esporte_lazer,175.0,5.0,praia grande,SP,RJ,4,,6.916817129589617,14.257256944663823,6,2017,2,19,delivered
53.99,11.88,perfumaria,200.0,1.0,santo andre,SP,SP,5,Parabenizo a loja pela rápida entrega e a qualidade do produto. ,15.84005787037313,9.240902777761221,1,2018,3,22,delivered
634.4,15.46,papelaria,1775.0,2.0,sao paulo,SP,SP,1,Eu quero o meu produto. Eu paguei. E nao recebi. ,5.905567129608244,8.34048611111939,6,2018,2,18,delivered
24.99,15.28,telefonia,150.0,2.0,campinas,SP,MG,1,"A parte superior do produto foi mal feita, não encaixa corretamente e está folgada.",3.6813194444403052,16.306412036996335,7,2018,2,0,delivered
89.9,12.58,moveis_decoracao,750.0,1.0,limeira,SP,SP,5,,3.0553703703917563,11.379999999888241,1,2018,2,13,delivered
55.5,22.32,cama_mesa_banho,750.0,1.0,tres coracoes,MG,MA,5,,30.138541666790843,2.3521527778357267,4,2017,0,12,delivered
89.9,11.83,brinquedos,1500.0,2.0,sao paulo,SP,SP,1,,18.397754629608244,-3.886145833414048,11,2017,0,11,delivered
349.9,18.7,beleza_saude,900.0,1.0,curitiba,PR,SP,5,,8.997627314645797,16.15563657414168,11,2017,6,20,delivered
59.58,20.57,automotivo,3375.0,1.0,sao paulo,SP,SP,5,Otimo produto,10.493796296417713,8.132210648152977,4,2018,6,8,delivered
17.0,15.1,telefonia,275.0,1.0,sao paulo,SP,GO,5,"Sim, já comprei e sempre compro, estou satisfeito com os produtos e seus prazos de entrega. ",31.311134259216487,-1.8090625000186265,6,2017,6,11,delivered
29.99,8.64,esporte_lazer,250.0,1.0,piracicaba,SP,SP,2,Achei q era um produto mais é outro,4.464988426305354,14.179803240578622,5,2018,4,8,delivered
64.99,27.51,beleza_saude,400.0,1.0,sao luis,MA,SP,5,,14.384050926193595,21.15567129617557,5,2018,2,11,delivered
214.99,15.11,cama_mesa_banho,3300.0,5.0,sao paulo,SP,SP,5,,4.967881944496185,9.183298611082137,6,2017,3,20,delivered
129.0,8.09,utilidades_domesticas,1400.0,3.0,curitiba,PR,PR,5,Produto ótimo... melhor que o esperado.,6.796875,4.220509259030223,4,2018,3,23,delivered
78.0,7.81,relogios_presentes,250.0,4.0,sao paulo,SP,SP,1,,2.7424768516793847,7.196678240783513,6,2018,1,1,delivered
54.16,20.87,utilidades_domesticas,1550.0,5.0,itajai,SP,SP,5,,6.619733795989305,14.51413194462657,6,2017,3,20,delivered
389.0,16.33,cool_stuff,7900.0,3.0,sao paulo,SP,SP,1,"Veio riscada, botão quebrado, fio descascado e o pior se é uma derretedeira de chocolate para lifar a temperatura tem que ser a partir de 20°C e essa liga a partir de 50°C. Isso queima não derrete.",11.191932870075107,10.913171296473593,2,2018,6,21,delivered
220.0,16.3,eletrodomesticos_2,10500.0,1.0,sao paulo,SP,SP,1,Enviei e-mail ontem e estou aguardando p/ ver o procedimento p/ fazer devolução. Entrei em contato com o responsável da nota e o mesmo diz que mandaria uma resistência para fazermos a troca. Incorreto,6.322372685186565,13.117731481324881,2,2018,2,13,delivered
65.9,13.82,cama_mesa_banho,700.0,1.0,ibitinga,SP,SP,1,"comprei o produto e ate hj não recebir
",26.3015740737319,-8.814247685018927,3,2018,5,12,delivered
65.0,15.2,bebidas,175.0,3.0,praia grande,SP,RJ,4,"O produto foi entregue no prazo combinado.
Fiquei satisfeito com a compra.
Desde ja agradeço aos envolvidos no processo.",9.227777777705342,7.085787036921829,10,2017,2,16,delivered
65.0,15.2,bebidas,175.0,3.0,praia grande,SP,RJ,4,"O produto foi entregue no prazo combinado.
Fiquei satisfeito com a compra.
Desde ja agradeço aos envolvidos no processo.",9.227777777705342,7.085787036921829,10,2017,2,16,delivered
129.99,21.4,artes,1700.0,1.0,salto,SP,RJ,4,,23.93170138867572,8.261215277947485,1,2018,4,19,delivered
56.99,14.15,perfumaria,350.0,3.0,santo andre,SP,ES,5,,13.00283564813435,10.142407407518476,10,2017,2,20,delivered
45.9,14.52,moveis_decoracao,600.0,1.0,ibitinga,SP,PR,5,,16.63415509276092,24.511192129459232,2,2017,5,20,delivered
22.99,15.23,informatica_acessorios,150.0,1.0,sao paulo,SP,DF,5,"O produto foi entregue muito antes do prazo, em perfeitas condições",12.012534722220153,8.327928240876645,3,2018,5,15,delivered
42.93,7.56,esporte_lazer,175.0,4.0,sao bernardo do campo,SP,SP,5,produto muito bom com luz fortíssima e buzina alta. ,5.781655092723668,-1.6089583332650363,8,2018,5,19,delivered
35.0,16.32,moveis_decoracao,650.0,1.0,sao paulo,SP,MG,2,Comprei 3 luminarias e recebi apenas 2. Veio a Nota Fiscal constando 3 e apenas 2 luminarias na embalagem. Abri reclamação pelo site imediatamente e aguardo retorno.,11.100057870149612,8.37197916675359,3,2018,4,12,delivered
35.0,16.32,moveis_decoracao,650.0,1.0,sao paulo,SP,MG,2,Comprei 3 luminarias e recebi apenas 2. Veio a Nota Fiscal constando 3 e apenas 2 luminarias na embalagem. Abri reclamação pelo site imediatamente e aguardo retorno.,11.100057870149612,8.37197916675359,3,2018,4,12,delivered
35.0,16.32,moveis_decoracao,650.0,1.0,sao paulo,SP,MG,2,Comprei 3 luminarias e recebi apenas 2. Veio a Nota Fiscal constando 3 e apenas 2 luminarias na embalagem. Abri reclamação pelo site imediatamente e aguardo retorno.,11.100057870149612,8.37197916675359,3,2018,4,12,delivered
22.6,12.82,alimentos,325.0,1.0,sao jose do rio preto,SP,SP,5,,2.7678703707642853,4.306446759030223,8,2018,1,22,delivered
28.9,15.1,telefonia,150.0,3.0,sao paulo,SP,PR,5,,7.450613426044583,15.171469907276332,10,2017,2,9,delivered
299.9,15.85,relogios_presentes,400.0,1.0,sumare,SP,RJ,1,,47.51528935180977,-15.96246527787298,12,2017,6,10,delivered
199.9,16.16,esporte_lazer,700.0,2.0,curitiba,PR,SP,2,,18.18688657414168,3.1264004628174007,10,2017,1,16,delivered
249.9,69.21,cool_stuff,5650.0,3.0,cachoeirinha,RS,RJ,4,Achei o atendimento da vendedora da lannister.com pelo telefone muito bom. Mas gostaria de sugerir que o produto adquirido com pagamento à vista tenha um desconto em seu preço.,12.030983796343207,7.280393518507481,10,2017,6,16,delivered
72.0,17.75,utilidades_domesticas,2700.0,1.0,pedreira,SP,RJ,5,"Estou encantada com as minhas latas, são muito mais bonitas do que imaginava. A entrega foi rápida e estou satisfeita com minha compra.",19.43072916660458,18.28460648143664,10,2017,6,6,delivered
41.5,15.79,moveis_decoracao,600.0,1.0,curitiba,PR,RJ,1,,22.29836805537343,5.2322222222574055,11,2017,3,11,delivered
39.9,9.74,agro_industria_e_comercio,600.0,2.0,americana,SP,SP,4,,7.173784722108394,6.292233796324581,11,2017,3,12,delivered
129.99,19.01,alimentos,750.0,2.0,ribeirao pires,SP,MS,5,,13.073715277947485,8.175405092537403,7,2018,4,18,delivered
59.99,16.18,cama_mesa_banho,1450.0,1.0,ibitinga,SP,MS,4,,17.21716435207054,9.94488425925374,2,2018,1,20,delivered
20.0,15.23,eletronicos,100.0,1.0,sao paulo,SP,RJ,4,,19.345972222276032,15.016064814757556,3,2018,3,15,delivered
106.99,15.06,market_place,925.0,1.0,indaiatuba,SP,SP,1,,15.813009259290993,13.372685185167938,8,2018,0,19,delivered
74.9,14.27,informatica_acessorios,350.0,2.0,sao paulo,SP,RJ,5,,8.118518518283963,13.21084490744397,7,2017,1,16,delivered
199.99,21.89,cama_mesa_banho,2600.0,1.0,ibitinga,SP,RJ,5,Produto de boa qualidade. ,11.933391203638166,10.383344907313585,8,2017,1,16,delivered
80.0,15.31,relogios_presentes,300.0,1.0,sao goncalo,RJ,SP,5,,16.90820601861924,7.393460648134351,1,2018,5,16,delivered
39.99,22.85,telefonia,150.0,2.0,campinas,SP,PB,4,,9.800844907294959,20.490983796305954,5,2018,5,16,delivered
18.9,15.1,eletronicos,150.0,1.0,maringa,PR,RS,5,,16.556203703861684,4.910821759141982,2,2018,1,12,delivered
99.9,18.27,moveis_decoracao,700.0,10.0,cascavel,PR,RJ,5,,10.737696759402752,15.901643518358469,11,2017,2,8,delivered
199.9,21.89,cama_mesa_banho,2450.0,1.0,piracicaba,SP,DF,3,,23.11822916660458,1.9766782405786216,1,2018,6,21,delivered
16.9,10.96,ferramentas_jardim,400.0,1.0,curitiba,PR,PR,5,,11.41579861100763,11.463217592798173,5,2017,6,2,delivered
69.99,8.72,automotivo,350.0,3.0,itapecerica da serra,SP,SP,5,Ótimo produto. Atendeu direitinho.,3.9964236109517515,14.086759259458631,12,2017,6,22,delivered
120.0,33.46,ferramentas_jardim,5950.0,1.0,ilicinea,MG,SP,5,,4.139560185372829,20.076435185037553,8,2017,6,18,delivered
159.99,41.19,informatica_acessorios,6550.0,1.0,ilicinea,MG,SP,5,,4.139560185372829,20.076435185037553,8,2017,6,18,delivered
16.9,33.24,,900.0,,itaborai,RJ,AC,5,Sempre bom comprar nas lojas lannister. Confiança segurança e certeza de receber o produto é o que as lojas lannister nos transmite ,20.05038194451481,16.39660879643634,5,2017,6,13,delivered
999.99,79.72,eletroportateis,17600.0,5.0,sao paulo,SP,PA,3,,10.535636574029922,34.113356481306255,9,2017,6,8,delivered
43.0,13.37,utilidades_domesticas,1150.0,1.0,pedreira,SP,SP,5,Entregou bem antes do esperado.A única coisa que me desagradou foi que as bolinhas são de papel.Poderia vir escrito na descrição do produto.Mas for,14.315960648003966,7.190671296324581,9,2017,3,11,delivered
59.9,17.67,beleza_saude,431.0,1.0,petropolis,RJ,MG,1,Meu produto foi entregue incompleto. eu comprei dois shampoos e só recebi um.,12.21597222192213,12.331458333414048,11,2017,5,10,delivered
59.9,17.67,beleza_saude,431.0,1.0,petropolis,RJ,MG,1,Meu produto foi entregue incompleto. eu comprei dois shampoos e só recebi um.,12.21597222192213,12.331458333414048,11,2017,5,10,delivered
39.99,17.92,moveis_decoracao,900.0,7.0,ibitinga,SP,BA,4,,19.219722222536802,8.399236110970378,10,2017,2,9,delivered
69.0,7.78,informatica_acessorios,300.0,1.0,guarulhos,SP,SP,4,"Muito rápido e ágil a entrega, muito bom! ",2.1845833333209157,11.203668981324881,8,2017,3,14,delivered
46.4,9.54,beleza_saude,180.0,1.0,rio de janeiro,RJ,RJ,5,Loja muito boa de compra nunca vi uma entrega tão rápida....,2.4803587961941957,13.118993055541068,1,2018,3,9,delivered
46.4,9.54,beleza_saude,180.0,1.0,rio de janeiro,RJ,RJ,5,Loja muito boa de compra nunca vi uma entrega tão rápida....,2.4803587961941957,13.118993055541068,1,2018,3,9,delivered
59.9,13.44,ferramentas_jardim,1650.0,2.0,sao jose do rio preto,SP,SP,4,"Demorou um pouco pra chegar, mas dentro do prazo. O produto é lindo e pelo preco ainda melhor.",11.096631944645196,11.266087962780148,10,2017,0,15,delivered
59.9,13.44,ferramentas_jardim,1850.0,2.0,sao jose do rio preto,SP,SP,4,"Demorou um pouco pra chegar, mas dentro do prazo. O produto é lindo e pelo preco ainda melhor.",11.096631944645196,11.266087962780148,10,2017,0,15,delivered
99.99,17.54,cool_stuff,1200.0,1.0,sao paulo,SP,RS,4,,13.200787037145346,14.31149305542931,4,2017,5,11,delivered
169.99,12.21,construcao_ferramentas_iluminacao,1300.0,1.0,salto,SP,SP,3,,3.9493634258396924,4.3014004630967975,8,2018,6,17,delivered
49.99,22.28,beleza_saude,200.0,1.0,sao paulo,SP,BA,4,,16.288993055466563,11.230659722350538,6,2018,1,11,delivered
5.3,17.09,eletronicos,1200.0,1.0,ribeirao das neves,MG,RJ,5,O prazo de entrega determinado pela lj é mto grande,13.454641203396022,22.57439814833924,2,2017,1,23,delivered
5.3,17.09,eletronicos,1200.0,1.0,ribeirao das neves,MG,RJ,5,O prazo de entrega determinado pela lj é mto grande,13.454641203396022,22.57439814833924,2,2017,1,23,delivered
5.3,17.09,eletronicos,1200.0,1.0,ribeirao das neves,MG,RJ,5,O prazo de entrega determinado pela lj é mto grande,13.454641203396022,22.57439814833924,2,2017,1,23,delivered
5.3,17.09,eletronicos,1200.0,1.0,ribeirao das neves,MG,RJ,5,O prazo de entrega determinado pela lj é mto grande,13.454641203396022,22.57439814833924,2,2017,1,23,delivered
18.5,11.85,moveis_decoracao,200.0,1.0,ibitinga,SP,SP,5,,9.785509258974344,13.312465277966112,9,2017,5,21,delivered
15.0,50.85,eletronicos,150.0,1.0,sao paulo,SP,RN,5,,20.52700231457129,9.921944444533437,3,2018,6,13,delivered
26.99,18.29,automotivo,100.0,1.0,curitiba,PR,SP,4,,6.0254398146644235,7.139768518507481,8,2018,3,20,delivered
80.0,18.14,moveis_decoracao,1550.0,1.0,santo andre,SP,RJ,1,"Embora seja problema dos correios a empresa nao deveria dar um prazo de entrega, apenas se utilizasse transportadora própria. Comprei 4 unidades e só chegou 1",26.54797453712672,3.484571759123355,3,2018,1,23,delivered
80.0,18.14,moveis_decoracao,1550.0,1.0,santo andre,SP,RJ,1,"Embora seja problema dos correios a empresa nao deveria dar um prazo de entrega, apenas se utilizasse transportadora própria. Comprei 4 unidades e só chegou 1",26.54797453712672,3.484571759123355,3,2018,1,23,delivered
